predictor,cut_num,clusterID,response,spearman_correlation
landsatCcdc_tcwgd_seasonalp080,2,72,LICHENS_corr,0.201116604
landsatCcdc_swir2_changeRatep005p020,2,15,LICHENS_corr,0.19081078
landsatCcdc_ndmi_seasonalp080,2,56,LICHENS_corr,0.182307145
landsatCcdc_tcb_changeRatep005p020,2,39,LICHENS_corr,0.164208498
topo_surfaceReliefRatio_10k,2,19,LICHENS_corr,0.162486741
landsatCcdc_nir_seasonalp005,2,101,LICHENS_corr,0.098344106
landsatCcdc_tcb_changeRatep020p035,2,25,LICHENS_corr,0.092812728
landsatCcdc_redcc_seasonalp020,2,130,LICHENS_corr,-0.09280402
landsatCcdc_redcc_seasonalp005,2,112,LICHENS_corr,-0.086092576
landsatCcdc_nir_amplitude,2,55,LICHENS_corr,-0.085471743
landsatCcdc_redcc_changeRatep005p020,2,134,LICHENS_corr,0.078967028
landsatCcdc_green_amplitude,2,20,LICHENS_corr,-0.060143055
landsatCcdc_tcb_changeRatep035p050,2,117,LICHENS_corr,0.059027169
landsatCcdc_swir1_changeRatep005p020,2,14,LICHENS_corr,-0.05546246
landsatCcdc_btemp_seasonalp035,2,123,LICHENS_corr,0.052259285
landsatCcdc_swir1_amplitude,2,28,LICHENS_corr,0.05210964
topo_slope,2,18,LICHENS_corr,-0.051042767
landsatCcdc_bluecc_seasonalp095,2,4,LICHENS_corr,-0.046358955
landsatCcdc_btemp_changeRatep035p050,2,103,LICHENS_corr,-0.036299529
predicted_cover_betshr,2,62,TOTAL_corr,0.520590661
landsatCcdc_greencc_seasonalp020,2,21,TOTAL_corr,0.49553523
landsatCcdc_blue_seasonalp005,2,139,TOTAL_corr,-0.425015222
landsatCcdc_greencc_seasonalp035,2,54,TOTAL_corr,0.424799202
landsatCcdc_evi_seasonalp005,2,61,TOTAL_corr,0.405492785
landsatCcdc_bluecc_seasonalp005,2,1,TOTAL_corr,-0.395306297
landsatCcdc_blue_changeRatep035p050,2,41,TOTAL_corr,0.3867016
landsatCcdc_ndsi_changeRatep005p020,2,23,TOTAL_corr,0.352738679
landsatCcdc_greencc_seasonalp095,2,11,TOTAL_corr,0.311485238
landsatCcdc_swir2_seasonalp035,2,131,TOTAL_corr,-0.307460166
landsatCcdc_tcb_changeRatep035p050,2,117,TOTAL_corr,0.304511972
landsatCcdc_greencc_changeRatep035p050,2,85,TOTAL_corr,-0.293778662
landsatCcdc_tcg_seasonalp080,2,77,TOTAL_corr,0.290715687
landsatCcdc_nbr_changeRatep050p065,2,9,TOTAL_corr,0.279570971
predicted_cover_FORBS,2,105,TOTAL_corr,-0.277058584
landsatCcdc_bluecc_changeRatep005p020,2,26,TOTAL_corr,0.269786216
landsatCcdc_nir_changeRatep080p095,2,137,TOTAL_corr,-0.26292773
phenology_snowFreeDays,2,102,TOTAL_corr,0.254853089
topo_twi_100,2,110,TOTAL_corr,-0.251190079
landsatCcdc_swir1_changeRatep005p020,2,14,TOTAL_corr,-0.248985712
landsatCcdc_ndwi_changeRatep005p020,2,34,TOTAL_corr,0.242020184
predicted_cover_alnshr,2,115,TOTAL_corr,0.226980752
landsatCcdc_redcc_seasonalp035,2,136,TOTAL_corr,-0.223829335
landsatCcdc_redcc_changeRatep050p065,2,81,TOTAL_corr,0.222887873
landsatCcdc_swir2_changeRatep035p050,2,45,TOTAL_corr,0.212240971
topo_surfaceReliefRatio_10k,2,19,TOTAL_corr,0.196417022
landsatCcdc_swir2_changeRatep080p095,2,121,TOTAL_corr,-0.191434019
landsatCcdc_btemp_changeRatep050p065,2,113,TOTAL_corr,0.19032103
landsatCcdc_nir_changeRatep050p065,2,7,TOTAL_corr,0.181925254
landsatCcdc_green_changeRatep080p095,2,120,TOTAL_corr,-0.180273182
landsatCcdc_btemp_seasonalp065,2,122,TOTAL_corr,0.173254777
climTerra_mjt,2,10,TOTAL_corr,0.163822721
landsatCcdc_bluecc_seasonalp035,2,3,TOTAL_corr,-0.162906435
landsatCcdc_green_amplitude,2,20,TOTAL_corr,-0.162262887
landsatCcdc_tcb_changeRatep020p035,2,25,TOTAL_corr,0.161454262
climTerra_tapmm,2,12,TOTAL_corr,0.160140059
predicted_cover_GRAMINOIDS,2,109,TOTAL_corr,-0.154334052
predicted_cover_salshr,2,116,TOTAL_corr,0.151664553
landsatCcdc_tcb_changeRatep050p065,2,129,TOTAL_corr,0.134365309
landsatCcdc_tcwgd_seasonalp005,2,71,TOTAL_corr,-0.126469926
landsatCcdc_tcw_changeRatep020p035,2,108,TOTAL_corr,0.109593899
landsatCcdc_ndwi_changeRatep035p050,2,38,TOTAL_corr,0.10672631
landsatCcdc_bluecc_changeRatep080p095,2,69,TOTAL_corr,-0.105949926
landsatCcdc_ndmi_changeRatep035p050,2,89,TOTAL_corr,0.102249207
landsatCcdc_redcc_changeRatep080p095,2,111,TOTAL_corr,-0.089177718
landsatCcdc_tcwgd_amplitude,2,65,TOTAL_corr,0.087481797
landsatCcdc_redcc_seasonalp005,2,112,TOTAL_corr,0.086460376
landsatCcdc_red_changeRatep005p020,2,31,TOTAL_corr,0.083252957
landsatCcdc_swir1_changeRatep035p050,2,17,TOTAL_corr,0.08181884
landsatCcdc_swir2_changeRatep005p020,2,15,TOTAL_corr,-0.073791265
landsatCcdc_nbr_amplitude,2,93,TOTAL_corr,-0.071302195
landsatCcdc_bluecc_changeRatep035p050,2,13,TOTAL_corr,0.059751876
landsatCcdc_blue_changeRatep050p065,2,114,TOTAL_corr,0.050386406
landsatCcdc_greencc_amplitude,2,84,TOTAL_corr,0.030046175
landsatCcdc_nir_seasonalp095,2,128,TOTAL_corr,0.029634124
topo_slope,2,18,TOTAL_corr,0.023510105
landsatCcdc_nir_changeRatep065p080,2,6,TOTAL_corr,-0.020528383
predicted_cover_EVERGREEN_SHRUBS,2,36,TOTAL_corr,0.018041889
topo_elevation_m,2,37,TOTAL_corr,-0.009567443
landsatCcdc_btemp_seasonalp005,2,124,TOTAL_corr,-0.005334736
landsatCcdc_tcb_changeRatep005p020,2,39,TOTAL_corr,0.004746
landsatCcdc_swir1_amplitude,2,28,TOTAL_corr,0.002699287
landsatCcdc_greencc_seasonalp035,3,31,DECIDUOUS_SHRUBS_corr,0.58024492
landsatCcdc_redcc_amplitude,3,48,DECIDUOUS_SHRUBS_corr,0.465399779
landsatCcdc_redcc_seasonalp035,3,79,DECIDUOUS_SHRUBS_corr,-0.411551419
landsatCcdc_tcw_seasonalp050,3,39,DECIDUOUS_SHRUBS_corr,0.405385862
predicted_cover_betshr,3,36,DECIDUOUS_SHRUBS_corr,0.40438735
landsatCcdc_tcg_seasonalp080,3,46,DECIDUOUS_SHRUBS_corr,0.374851773
landsatCcdc_nir_amplitude,3,32,DECIDUOUS_SHRUBS_corr,0.37339596
landsatCcdc_swir1_changeRatep005p020,3,9,DECIDUOUS_SHRUBS_corr,-0.370492943
predicted_cover_LICHENS,3,23,DECIDUOUS_SHRUBS_corr,-0.359141106
landsatCcdc_tcw_changeRatep020p035,3,61,DECIDUOUS_SHRUBS_corr,0.35770711
landsatCcdc_ndvi_seasonalp005,3,15,DECIDUOUS_SHRUBS_corr,0.338353662
landsatCcdc_tcg_changeRatep005p020,3,49,DECIDUOUS_SHRUBS_corr,0.337437133
landsatCcdc_ndvi_changeRatep080p095,3,21,DECIDUOUS_SHRUBS_corr,-0.323825917
landsatCcdc_greencc_seasonalp020,3,14,DECIDUOUS_SHRUBS_corr,0.314107164
landsatCcdc_btemp_changeRatep050p065,3,64,DECIDUOUS_SHRUBS_corr,0.29821526
predicted_cover_alnshr,3,65,DECIDUOUS_SHRUBS_corr,0.284916819
landsatCcdc_swir1_changeRatep035p050,3,11,DECIDUOUS_SHRUBS_corr,-0.258614116
landsatCcdc_swir1_amplitude,3,19,DECIDUOUS_SHRUBS_corr,0.255189538
landsatCcdc_bluecc_seasonalp005,3,1,DECIDUOUS_SHRUBS_corr,-0.24980379
landsatCcdc_nir_changeRatep005p020,3,59,DECIDUOUS_SHRUBS_corr,0.226569019
landsatCcdc_tcwgd_changeRatep050p065,3,38,DECIDUOUS_SHRUBS_corr,0.217563742
landsatCcdc_btemp_seasonalp020,3,71,DECIDUOUS_SHRUBS_corr,-0.212189641
landsatCcdc_ndsi_changeRatep005p020,3,16,DECIDUOUS_SHRUBS_corr,0.187800347
landsatCcdc_tcb_seasonalp050,3,72,DECIDUOUS_SHRUBS_corr,-0.182502201
landsatCcdc_redcc_changeRatep080p095,3,62,DECIDUOUS_SHRUBS_corr,0.181916332
landsatCcdc_nir_changeRatep035p050,3,52,DECIDUOUS_SHRUBS_corr,0.170728094
landsatCcdc_bluecc_changeRatep005p020,3,18,DECIDUOUS_SHRUBS_corr,0.166235583
landsatCcdc_bluecc_seasonalp050,3,2,DECIDUOUS_SHRUBS_corr,-0.161507103
landsatCcdc_tcwgd_changeRatep080p095,3,37,DECIDUOUS_SHRUBS_corr,0.148468591
climTerra_tapmm,3,7,DECIDUOUS_SHRUBS_corr,-0.145257195
landsatCcdc_redcc_seasonalp005,3,63,DECIDUOUS_SHRUBS_corr,0.142742057
landsatCcdc_red_amplitude,3,53,DECIDUOUS_SHRUBS_corr,0.141739445
landsatCcdc_tcb_changeRatep005p020,3,24,DECIDUOUS_SHRUBS_corr,-0.122573861
landsatCcdc_blue_changeRatep065p080,3,51,DECIDUOUS_SHRUBS_corr,0.117297156
landsatCcdc_swir2_changeRatep050p065,3,69,DECIDUOUS_SHRUBS_corr,0.116208794
landsatCcdc_tcb_changeRatep035p050,3,66,DECIDUOUS_SHRUBS_corr,0.086008403
landsatCcdc_btemp_changeRatep005p020,3,5,DECIDUOUS_SHRUBS_corr,-0.08098876
landsatCcdc_swir2_changeRatep035p050,3,28,DECIDUOUS_SHRUBS_corr,-0.078970877
landsatCcdc_bluecc_changeRatep080p095,3,41,DECIDUOUS_SHRUBS_corr,-0.07426164
landsatCcdc_green_changeRatep080p095,3,68,DECIDUOUS_SHRUBS_corr,-0.07251669
landsatCcdc_green_changeRatep035p050,3,17,DECIDUOUS_SHRUBS_corr,0.071129237
landsatCcdc_bluecc_changeRatep035p050,3,8,DECIDUOUS_SHRUBS_corr,-0.054990224
landsatCcdc_nbr_changeRatep050p065,3,6,DECIDUOUS_SHRUBS_corr,-0.041477244
topo_slope,3,12,DECIDUOUS_SHRUBS_corr,-0.019331674
predicted_cover_FORBS,3,60,DECIDUOUS_SHRUBS_corr,-0.01748624
landsatCcdc_btemp_seasonalp095,3,73,DECIDUOUS_SHRUBS_corr,-0.013940356
landsatCcdc_ndvi_changeRatep035p050,3,51,EVERGREEN_SHRUBS_corr,-0.349658492
landsatCcdc_tcb_changeRatep065p080,3,67,EVERGREEN_SHRUBS_corr,-0.321095012
landsatCcdc_swir2_amplitude,3,61,EVERGREEN_SHRUBS_corr,-0.31818252
predicted_cover_EVERGREEN_SHRUBS,3,23,EVERGREEN_SHRUBS_corr,0.313850992
landsatCcdc_nbr_seasonalp005,3,34,EVERGREEN_SHRUBS_corr,0.292537101
landsatCcdc_greencc_seasonalp005,3,25,EVERGREEN_SHRUBS_corr,0.29149725
landsatCcdc_redcc_changeRatep035p050,3,28,EVERGREEN_SHRUBS_corr,0.282014059
landsatCcdc_ndmi_amplitude,3,54,EVERGREEN_SHRUBS_corr,-0.27231976
landsatCcdc_red_seasonalp005,3,82,EVERGREEN_SHRUBS_corr,-0.243914737
landsatCcdc_tcb_changeRatep020p035,3,17,EVERGREEN_SHRUBS_corr,0.229412523
predicted_cover_GRAMINOIDS,3,62,EVERGREEN_SHRUBS_corr,-0.223209492
landsatCcdc_redcc_seasonalp020,3,75,EVERGREEN_SHRUBS_corr,-0.220389519
landsatCcdc_greencc_amplitude,3,50,EVERGREEN_SHRUBS_corr,-0.218149335
landsatCcdc_red_amplitude,3,53,EVERGREEN_SHRUBS_corr,-0.217946833
landsatCcdc_btemp_changeRatep050p065,3,64,EVERGREEN_SHRUBS_corr,-0.209718145
landsatCcdc_bluecc_changeRatep005p020,3,18,EVERGREEN_SHRUBS_corr,0.202967725
landsatCcdc_greencc_seasonalp095,3,7,EVERGREEN_SHRUBS_corr,0.192977265
predicted_cover_betshr,3,36,EVERGREEN_SHRUBS_corr,0.192837727
landsatCcdc_redcc_seasonalp005,3,63,EVERGREEN_SHRUBS_corr,-0.19079682
landsatCcdc_nbr_changeRatep050p065,3,6,EVERGREEN_SHRUBS_corr,0.186139769
landsatCcdc_bluecc_seasonalp050,3,2,EVERGREEN_SHRUBS_corr,0.184566831
phenology_snowFreeDays,3,58,EVERGREEN_SHRUBS_corr,-0.168195548
landsatCcdc_swir1_amplitude,3,19,EVERGREEN_SHRUBS_corr,-0.149778931
landsatCcdc_swir1_seasonalp050,3,83,EVERGREEN_SHRUBS_corr,-0.138565356
predicted_cover_alnshr,3,65,EVERGREEN_SHRUBS_corr,-0.12566121
landsatCcdc_tcb_changeRatep005p020,3,24,EVERGREEN_SHRUBS_corr,0.120019673
landsatCcdc_red_changeRatep050p065,3,48,EVERGREEN_SHRUBS_corr,-0.119444566
landsatCcdc_tcb_changeRatep035p050,3,66,EVERGREEN_SHRUBS_corr,0.119400016
predicted_cover_FORBS,3,60,EVERGREEN_SHRUBS_corr,-0.116457295
topo_surfaceReliefRatio_10k,3,12,EVERGREEN_SHRUBS_corr,-0.111233288
landsatCcdc_nir_changeRatep050p065,3,4,EVERGREEN_SHRUBS_corr,-0.108461338
landsatCcdc_evi_seasonalp095,3,57,EVERGREEN_SHRUBS_corr,0.108445138
landsatCcdc_bluecc_changeRatep080p095,3,41,EVERGREEN_SHRUBS_corr,0.104244224
landsatCcdc_nir_changeRatep080p095,3,80,EVERGREEN_SHRUBS_corr,-0.102323488
landsatCcdc_green_changeRatep080p095,3,68,EVERGREEN_SHRUBS_corr,-0.101284144
landsatCcdc_ndwi_changeRatep005p020,3,22,EVERGREEN_SHRUBS_corr,0.088495607
landsatCcdc_btemp_seasonalp005,3,71,EVERGREEN_SHRUBS_corr,0.079282757
landsatCcdc_ndsi_changeRatep005p020,3,16,EVERGREEN_SHRUBS_corr,0.078502109
landsatCcdc_nir_changeRatep065p080,3,3,EVERGREEN_SHRUBS_corr,-0.077269376
landsatCcdc_bluecc_seasonalp020,3,1,EVERGREEN_SHRUBS_corr,0.076241676
landsatCcdc_swir2_changeRatep005p020,3,9,EVERGREEN_SHRUBS_corr,0.067847948
landsatCcdc_evi_seasonalp035,3,45,EVERGREEN_SHRUBS_corr,0.055937259
landsatCcdc_btemp_seasonalp065,3,70,EVERGREEN_SHRUBS_corr,-0.042811555
landsatCcdc_green_amplitude,3,13,EVERGREEN_SHRUBS_corr,-0.042192909
landsatCcdc_tcwgd_seasonalp005,3,42,EVERGREEN_SHRUBS_corr,0.038928063
landsatCcdc_redcc_changeRatep005p020,3,78,EVERGREEN_SHRUBS_corr,-0.037138954
landsatCcdc_bluecc_changeRatep035p050,3,8,EVERGREEN_SHRUBS_corr,0.002739352
landsatCcdc_red_changeRatep080p095,3,51,FORBS_corr,0.468447882
predicted_cover_FORBS,3,60,FORBS_corr,0.434575597
landsatCcdc_nbr_changeRatep020p035,3,54,FORBS_corr,0.421638713
landsatCcdc_swir2_changeRatep035p050,3,28,FORBS_corr,-0.407324376
landsatCcdc_green_changeRatep065p080,3,68,FORBS_corr,0.404809372
landsatCcdc_ndmi_changeRatep050p065,3,6,FORBS_corr,-0.391643385
landsatCcdc_tcg_changeRatep050p065,3,3,FORBS_corr,-0.391276533
landsatCcdc_btemp_changeRatep005p020,3,5,FORBS_corr,-0.354167632
landsatCcdc_tcw_changeRatep020p035,3,61,FORBS_corr,0.350196199
predicted_cover_betshr,3,36,FORBS_corr,-0.331463099
landsatCcdc_red_changeRatep035p050,3,25,FORBS_corr,-0.33125875
topo_elevation_m,3,23,FORBS_corr,-0.298992184
landsatCcdc_swir2_changeRatep050p065,3,69,FORBS_corr,0.287000754
landsatCcdc_greencc_changeRatep080p095,3,10,FORBS_corr,-0.28609977
landsatCcdc_ndwi_changeRatep005p020,3,22,FORBS_corr,-0.268505077
landsatCcdc_ndvi_changeRatep080p095,3,21,FORBS_corr,-0.258405664
landsatCcdc_greencc_changeRatep065p080,3,20,FORBS_corr,-0.249194317
landsatCcdc_swir1_changeRatep035p050,3,11,FORBS_corr,-0.230117361
topo_surfaceReliefRatio_10k,3,12,FORBS_corr,-0.22749813
landsatCcdc_btemp_amplitude,3,29,FORBS_corr,-0.216786032
landsatCcdc_btemp_seasonalp005,3,71,FORBS_corr,0.207652189
landsatCcdc_swir1_amplitude,3,19,FORBS_corr,0.205333529
topo_twi_100,3,62,FORBS_corr,0.202012109
landsatCcdc_swir2_changeRatep005p020,3,9,FORBS_corr,-0.201873622
climTerra_mjt,3,7,FORBS_corr,-0.190416244
landsatCcdc_tcwgd_changeRatep080p095,3,37,FORBS_corr,-0.179314154
landsatCcdc_bluecc_changeRatep080p095,3,41,FORBS_corr,0.170811323
landsatCcdc_redcc_seasonalp005,3,63,FORBS_corr,0.169303871
landsatCcdc_evi_seasonalp035,3,45,FORBS_corr,0.166891559
landsatCcdc_greencc_median,3,14,FORBS_corr,-0.166128791
landsatCcdc_nbr_seasonalp005,3,34,FORBS_corr,-0.165542345
landsatCcdc_green_amplitude,3,13,FORBS_corr,-0.14824475
landsatCcdc_nir_amplitude,3,32,FORBS_corr,0.142019244
landsatCcdc_redcc_seasonalp020,3,75,FORBS_corr,0.141997284
landsatCcdc_btemp_seasonalp095,3,73,FORBS_corr,0.141501905
landsatCcdc_tcb_changeRatep035p050,3,66,FORBS_corr,-0.124681606
landsatCcdc_tcwgd_seasonalp005,3,42,FORBS_corr,-0.123011395
landsatCcdc_tcb_changeRatep005p020,3,24,FORBS_corr,0.112909398
landsatCcdc_nir_changeRatep035p050,3,52,FORBS_corr,0.108283703
landsatCcdc_nir_mean,3,56,FORBS_corr,0.103869206
landsatCcdc_red_changeRatep050p065,3,48,FORBS_corr,0.093276351
landsatCcdc_ndsi_changeRatep005p020,3,16,FORBS_corr,-0.091410443
landsatCcdc_blue_changeRatep050p065,3,64,FORBS_corr,0.087871257
landsatCcdc_btemp_changeRatep035p050,3,58,FORBS_corr,-0.079255237
landsatCcdc_bluecc_seasonalp035,3,2,FORBS_corr,0.076022676
landsatCcdc_tcb_seasonalp020,3,72,FORBS_corr,0.067685186
predicted_cover_salshr,3,65,FORBS_corr,0.058474288
landsatCcdc_bluecc_seasonalp005,3,1,FORBS_corr,-0.03427387
landsatCcdc_blue_seasonalp005,3,82,FORBS_corr,0.028167849
landsatCcdc_bluecc_changeRatep005p020,3,18,FORBS_corr,0.027990882
landsatCcdc_tcb_changeRatep020p035,3,17,FORBS_corr,0.026214103
landsatCcdc_blue_seasonalp035,3,77,FORBS_corr,-0.022123185
landsatCcdc_bluecc_changeRatep035p050,3,8,FORBS_corr,-0.018630986
landsatCcdc_redcc_changeRatep005p020,3,78,FORBS_corr,-0.007137147
landsatCcdc_tcwgd_changeRatep050p065,3,38,FORBS_corr,-0.006241976
predicted_cover_GRAMINOIDS,3,62,GRAMINOIDS_corr,0.558793525
landsatCcdc_redcc_changeRatep035p050,3,28,GRAMINOIDS_corr,-0.533529665
landsatCcdc_greencc_seasonalp005,3,25,GRAMINOIDS_corr,-0.516124872
landsatCcdc_red_amplitude,3,53,GRAMINOIDS_corr,0.467255908
predicted_cover_EVERGREEN_SHRUBS,3,23,GRAMINOIDS_corr,-0.465929403
landsatCcdc_redcc_seasonalp020,3,75,GRAMINOIDS_corr,0.45030766
landsatCcdc_greencc_seasonalp095,3,7,GRAMINOIDS_corr,-0.437684978
landsatCcdc_red_changeRatep065p080,3,52,GRAMINOIDS_corr,0.43131141
landsatCcdc_ndvi_changeRatep080p095,3,21,GRAMINOIDS_corr,-0.415227888
landsatCcdc_greencc_amplitude,3,50,GRAMINOIDS_corr,0.410264578
landsatCcdc_redcc_seasonalp005,3,63,GRAMINOIDS_corr,0.376754984
landsatCcdc_red_seasonalp005,3,82,GRAMINOIDS_corr,0.365407144
landsatCcdc_swir2_amplitude,3,61,GRAMINOIDS_corr,0.35328679
landsatCcdc_tcwgd_changeRatep005p020,3,22,GRAMINOIDS_corr,-0.326294562
landsatCcdc_nir_seasonalp050,3,56,GRAMINOIDS_corr,0.304551952
landsatCcdc_tcb_changeRatep080p095,3,67,GRAMINOIDS_corr,0.298376994
landsatCcdc_tcb_changeRatep020p035,3,17,GRAMINOIDS_corr,-0.280200976
landsatCcdc_nbr_changeRatep050p065,3,6,GRAMINOIDS_corr,-0.265303954
landsatCcdc_ndsi_changeRatep020p035,3,16,GRAMINOIDS_corr,-0.253346744
landsatCcdc_bluecc_seasonalp035,3,2,GRAMINOIDS_corr,-0.25225439
landsatCcdc_ndwi_changeRatep035p050,3,24,GRAMINOIDS_corr,-0.251285845
landsatCcdc_nir_changeRatep065p080,3,3,GRAMINOIDS_corr,-0.229269824
landsatCcdc_green_amplitude,3,13,GRAMINOIDS_corr,0.21762149
landsatCcdc_blue_changeRatep050p065,3,64,GRAMINOIDS_corr,0.216112623
landsatCcdc_bluecc_changeRatep080p095,3,41,GRAMINOIDS_corr,-0.213957527
predicted_cover_salshr,3,65,GRAMINOIDS_corr,0.212089035
landsatCcdc_btemp_seasonalp020,3,71,GRAMINOIDS_corr,-0.204474555
landsatCcdc_swir2_changeRatep050p065,3,69,GRAMINOIDS_corr,0.203340287
predicted_cover_betshr,3,36,GRAMINOIDS_corr,-0.186033974
landsatCcdc_tcwgd_seasonalp080,3,43,GRAMINOIDS_corr,-0.185406728
landsatCcdc_bluecc_changeRatep005p020,3,18,GRAMINOIDS_corr,-0.162217749
landsatCcdc_redcc_changeRatep050p065,3,48,GRAMINOIDS_corr,0.158237171
predicted_cover_FORBS,3,60,GRAMINOIDS_corr,0.152334292
landsatCcdc_btemp_changeRatep035p050,3,58,GRAMINOIDS_corr,0.150798332
topo_slope,3,12,GRAMINOIDS_corr,0.145458414
landsatCcdc_nbr_seasonalp065,3,31,GRAMINOIDS_corr,0.132160611
landsatCcdc_nir_changeRatep050p065,3,4,GRAMINOIDS_corr,-0.128654633
landsatCcdc_tcb_changeRatep035p050,3,66,GRAMINOIDS_corr,-0.128377353
landsatCcdc_swir1_amplitude,3,19,GRAMINOIDS_corr,0.118559067
landsatCcdc_tcwgd_amplitude,3,38,GRAMINOIDS_corr,0.116453674
landsatCcdc_bluecc_changeRatep035p050,3,8,GRAMINOIDS_corr,0.09905662
landsatCcdc_swir2_changeRatep005p020,3,9,GRAMINOIDS_corr,-0.069867433
landsatCcdc_btemp_amplitude,3,29,GRAMINOIDS_corr,-0.063888505
landsatCcdc_btemp_changeRatep005p020,3,5,GRAMINOIDS_corr,-0.029956543
landsatCcdc_green_seasonalp050,3,77,GRAMINOIDS_corr,0.026992228
landsatCcdc_bluecc_seasonalp005,3,1,GRAMINOIDS_corr,0.018524874
landsatCcdc_redcc_changeRatep005p020,3,78,GRAMINOIDS_corr,-0.012380868
landsatCcdc_nbr_changeRatep065p080,3,27,LICHENS_corr,0.680931012
climTerra_tapmm,3,7,LICHENS_corr,0.6249376
predicted_cover_LICHENS,3,23,LICHENS_corr,0.620816238
landsatCcdc_greencc_seasonalp005,3,25,LICHENS_corr,0.620342893
landsatCcdc_blue_changeRatep065p080,3,51,LICHENS_corr,-0.583720735
landsatCcdc_ndwi_changeRatep005p020,3,22,LICHENS_corr,0.582630445
landsatCcdc_greencc_changeRatep020p035,3,48,LICHENS_corr,-0.569371392
landsatCcdc_tcb_changeRatep080p095,3,67,LICHENS_corr,-0.538855122
landsatCcdc_blue_changeRatep035p050,3,26,LICHENS_corr,0.536750191
landsatCcdc_evi_changeRatep050p065,3,3,LICHENS_corr,0.479126816
landsatCcdc_swir2_changeRatep035p050,3,28,LICHENS_corr,0.462552032
landsatCcdc_evi_changeRatep035p050,3,52,LICHENS_corr,-0.427089418
predicted_cover_FORBS,3,60,LICHENS_corr,-0.421084185
landsatCcdc_ndvi_changeRatep080p095,3,21,LICHENS_corr,0.412278444
landsatCcdc_ndsi_changeRatep005p020,3,16,LICHENS_corr,0.393220651
topo_twi_100,3,62,LICHENS_corr,-0.389101057
landsatCcdc_bluecc_seasonalp005,3,1,LICHENS_corr,-0.376304974
landsatCcdc_tcw_changeRatep020p035,3,61,LICHENS_corr,-0.323043971
landsatCcdc_bluecc_changeRatep035p050,3,8,LICHENS_corr,0.312987125
predicted_cover_betshr,3,36,LICHENS_corr,0.300797012
landsatCcdc_blue_seasonalp005,3,82,LICHENS_corr,-0.300699796
landsatCcdc_greencc_changeRatep080p095,3,10,LICHENS_corr,0.295575426
predicted_cover_salshr,3,65,LICHENS_corr,-0.278091059
landsatCcdc_blue_changeRatep050p065,3,64,LICHENS_corr,-0.274351271
landsatCcdc_red_seasonalp050,3,77,LICHENS_corr,0.255763757
landsatCcdc_bluecc_seasonalp035,3,2,LICHENS_corr,-0.252215174
landsatCcdc_nbr_seasonalp005,3,34,LICHENS_corr,0.24000686
landsatCcdc_evi_seasonalp035,3,45,LICHENS_corr,-0.23832142
landsatCcdc_swir1_changeRatep035p050,3,11,LICHENS_corr,0.231552569
landsatCcdc_btemp_changeRatep005p020,3,5,LICHENS_corr,0.213115609
landsatCcdc_btemp_amplitude,3,29,LICHENS_corr,0.211671729
landsatCcdc_bluecc_changeRatep005p020,3,18,LICHENS_corr,0.210195598
landsatCcdc_tcwgd_seasonalp080,3,43,LICHENS_corr,0.201116604
landsatCcdc_swir2_changeRatep005p020,3,9,LICHENS_corr,0.19081078
landsatCcdc_tcb_changeRatep005p020,3,24,LICHENS_corr,0.164208498
topo_surfaceReliefRatio_10k,3,12,LICHENS_corr,0.162486741
landsatCcdc_nir_seasonalp005,3,57,LICHENS_corr,0.098344106
landsatCcdc_tcb_changeRatep020p035,3,17,LICHENS_corr,0.092812728
landsatCcdc_redcc_seasonalp020,3,75,LICHENS_corr,-0.09280402
landsatCcdc_redcc_seasonalp005,3,63,LICHENS_corr,-0.086092576
landsatCcdc_nir_amplitude,3,32,LICHENS_corr,-0.085471743
landsatCcdc_redcc_changeRatep005p020,3,78,LICHENS_corr,0.078967028
landsatCcdc_green_amplitude,3,13,LICHENS_corr,-0.060143055
landsatCcdc_tcb_changeRatep035p050,3,66,LICHENS_corr,0.059027169
landsatCcdc_btemp_seasonalp035,3,71,LICHENS_corr,0.052259285
landsatCcdc_swir1_amplitude,3,19,LICHENS_corr,0.05210964
landsatCcdc_btemp_changeRatep035p050,3,58,LICHENS_corr,-0.036299529
landsatCcdc_bluecc_changeRatep080p095,3,41,LICHENS_corr,-0.012731749
predicted_cover_betshr,3,36,TOTAL_corr,0.520590661
landsatCcdc_greencc_seasonalp020,3,14,TOTAL_corr,0.49553523
landsatCcdc_blue_seasonalp005,3,82,TOTAL_corr,-0.425015222
landsatCcdc_greencc_seasonalp035,3,31,TOTAL_corr,0.424799202
landsatCcdc_bluecc_seasonalp005,3,1,TOTAL_corr,-0.395306297
landsatCcdc_blue_changeRatep035p050,3,26,TOTAL_corr,0.3867016
landsatCcdc_nbr_seasonalp095,3,34,TOTAL_corr,0.371805861
landsatCcdc_ndsi_changeRatep005p020,3,16,TOTAL_corr,0.352738679
landsatCcdc_greencc_seasonalp095,3,7,TOTAL_corr,0.311485238
landsatCcdc_tcb_changeRatep035p050,3,66,TOTAL_corr,0.304511972
landsatCcdc_greencc_changeRatep035p050,3,51,TOTAL_corr,-0.293778662
landsatCcdc_tcg_seasonalp080,3,46,TOTAL_corr,0.290715687
landsatCcdc_nbr_changeRatep050p065,3,6,TOTAL_corr,0.279570971
predicted_cover_FORBS,3,60,TOTAL_corr,-0.277058584
landsatCcdc_bluecc_changeRatep005p020,3,18,TOTAL_corr,0.269786216
