response,cut_num,num_vars,corr_total,corr_avg,corr_median,corr_count_gt05,corr_percent_gt05,corr_count_gt07,corr_percent_gt07,corr_count_gt09,corr_percent_gt09
FORBS_corr,86,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,87,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,88,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,89,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,90,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,91,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,92,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,93,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,94,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,95,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,96,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,97,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,98,2,2,0.273769776,0.273769776,0,0,0,0,0,0
FORBS_corr,99,2,2,0.273769776,0.273769776,0,0,0,0,0,0
GRAMINOIDS_corr,0,81,6480,0.212111717,0.176997395,390,0.060185185,0,0,0,0
GRAMINOIDS_corr,1,81,6480,0.212111717,0.176997395,390,0.060185185,0,0,0,0
GRAMINOIDS_corr,2,82,6642,0.214890934,0.179778007,440,0.066245107,0,0,0,0
GRAMINOIDS_corr,3,70,4830,0.223139307,0.189073872,384,0.079503106,0,0,0,0
GRAMINOIDS_corr,4,61,3660,0.230841583,0.197166263,332,0.090710383,0,0,0,0
GRAMINOIDS_corr,5,49,2352,0.233868042,0.193468723,232,0.098639456,0,0,0,0
GRAMINOIDS_corr,6,43,1806,0.238644915,0.202548848,198,0.109634551,0,0,0,0
GRAMINOIDS_corr,7,36,1260,0.256159739,0.229462896,156,0.123809524,0,0,0,0
GRAMINOIDS_corr,8,32,992,0.262641653,0.23399275,134,0.135080645,0,0,0,0
GRAMINOIDS_corr,9,29,812,0.270619949,0.253568717,110,0.13546798,0,0,0,0
GRAMINOIDS_corr,10,24,552,0.280082818,0.27021922,78,0.141304348,0,0,0,0
GRAMINOIDS_corr,11,22,462,0.276562026,0.252966371,58,0.125541126,0,0,0,0
GRAMINOIDS_corr,12,21,420,0.272782835,0.251702792,52,0.123809524,0,0,0,0
GRAMINOIDS_corr,13,18,306,0.293459948,0.273571725,44,0.14379085,0,0,0,0
GRAMINOIDS_corr,14,15,210,0.299214789,0.306395543,32,0.152380952,0,0,0,0
GRAMINOIDS_corr,15,15,210,0.299214789,0.306395543,32,0.152380952,0,0,0,0
GRAMINOIDS_corr,16,14,182,0.302317656,0.306395543,30,0.164835165,0,0,0,0
GRAMINOIDS_corr,17,13,156,0.305618098,0.29079482,28,0.179487179,0,0,0,0
GRAMINOIDS_corr,18,13,156,0.305618098,0.29079482,28,0.179487179,0,0,0,0
GRAMINOIDS_corr,19,13,156,0.305618098,0.29079482,28,0.179487179,0,0,0,0
GRAMINOIDS_corr,20,13,156,0.305618098,0.29079482,28,0.179487179,0,0,0,0
GRAMINOIDS_corr,21,12,132,0.306812943,0.293369885,22,0.166666667,0,0,0,0
GRAMINOIDS_corr,22,9,72,0.33242535,0.346785031,12,0.166666667,0,0,0,0
GRAMINOIDS_corr,23,9,72,0.33242535,0.346785031,12,0.166666667,0,0,0,0
GRAMINOIDS_corr,24,9,72,0.33242535,0.346785031,12,0.166666667,0,0,0,0
GRAMINOIDS_corr,25,9,72,0.33242535,0.346785031,12,0.166666667,0,0,0,0
GRAMINOIDS_corr,26,8,56,0.351160553,0.378935785,10,0.178571429,0,0,0,0
GRAMINOIDS_corr,27,8,56,0.351160553,0.378935785,10,0.178571429,0,0,0,0
GRAMINOIDS_corr,28,7,42,0.371238421,0.408433739,8,0.19047619,0,0,0,0
GRAMINOIDS_corr,29,7,42,0.371238421,0.408433739,8,0.19047619,0,0,0,0
GRAMINOIDS_corr,30,7,42,0.371238421,0.408433739,8,0.19047619,0,0,0,0
GRAMINOIDS_corr,31,6,30,0.398141813,0.408433739,6,0.2,0,0,0,0
GRAMINOIDS_corr,32,6,30,0.398141813,0.408433739,6,0.2,0,0,0,0
GRAMINOIDS_corr,33,6,30,0.398141813,0.408433739,6,0.2,0,0,0,0
GRAMINOIDS_corr,34,6,30,0.398141813,0.408433739,6,0.2,0,0,0,0
GRAMINOIDS_corr,35,6,30,0.398141813,0.408433739,6,0.2,0,0,0,0
GRAMINOIDS_corr,36,6,30,0.398141813,0.408433739,6,0.2,0,0,0,0
GRAMINOIDS_corr,37,6,30,0.398141813,0.408433739,6,0.2,0,0,0,0
GRAMINOIDS_corr,38,6,30,0.398141813,0.408433739,6,0.2,0,0,0,0
GRAMINOIDS_corr,39,5,20,0.413989419,0.443459712,4,0.2,0,0,0,0
GRAMINOIDS_corr,40,5,20,0.413989419,0.443459712,4,0.2,0,0,0,0
GRAMINOIDS_corr,41,5,20,0.413989419,0.443459712,4,0.2,0,0,0,0
GRAMINOIDS_corr,42,5,20,0.413989419,0.443459712,4,0.2,0,0,0,0
GRAMINOIDS_corr,43,5,20,0.413989419,0.443459712,4,0.2,0,0,0,0
GRAMINOIDS_corr,44,5,20,0.413989419,0.443459712,4,0.2,0,0,0,0
GRAMINOIDS_corr,45,4,12,0.465839412,0.465019383,2,0.166666667,0,0,0,0
GRAMINOIDS_corr,46,4,12,0.465839412,0.465019383,2,0.166666667,0,0,0,0
GRAMINOIDS_corr,47,4,12,0.465839412,0.465019383,2,0.166666667,0,0,0,0
GRAMINOIDS_corr,48,4,12,0.465839412,0.465019383,2,0.166666667,0,0,0,0
GRAMINOIDS_corr,49,4,12,0.465839412,0.465019383,2,0.166666667,0,0,0,0
GRAMINOIDS_corr,50,4,12,0.465839412,0.465019383,2,0.166666667,0,0,0,0
GRAMINOIDS_corr,51,4,12,0.465839412,0.465019383,2,0.166666667,0,0,0,0
GRAMINOIDS_corr,52,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,53,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,54,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,55,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,56,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,57,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,58,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,59,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,60,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,61,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,62,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,63,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,64,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,65,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,66,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,67,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,68,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,69,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,70,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,71,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,72,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,73,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,74,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,75,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,76,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,77,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,78,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,79,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,80,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,81,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,82,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,83,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,84,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,85,3,6,0.451390572,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,86,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,87,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,88,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,89,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,90,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,91,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,92,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,93,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,94,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,95,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,96,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,97,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,98,2,2,0.462786475,0.462786475,0,0,0,0,0,0
GRAMINOIDS_corr,99,2,2,0.462786475,0.462786475,0,0,0,0,0,0
TOTAL_corr,0,79,6162,0.216537237,0.182484002,428,0.069457968,0,0,0,0
TOTAL_corr,1,79,6162,0.216537237,0.182484002,428,0.069457968,0,0,0,0
TOTAL_corr,2,78,6006,0.21839577,0.18354044,428,0.071262071,0,0,0,0
TOTAL_corr,3,68,4556,0.226070324,0.190421231,380,0.083406497,0,0,0,0
TOTAL_corr,4,61,3660,0.223645993,0.189367968,296,0.080874317,0,0,0,0
TOTAL_corr,5,49,2352,0.237935965,0.202820022,234,0.099489796,0,0,0,0
TOTAL_corr,6,43,1806,0.246931622,0.208347187,200,0.110741971,0,0,0,0
TOTAL_corr,7,35,1190,0.25464678,0.224422037,154,0.129411765,0,0,0,0
TOTAL_corr,8,31,930,0.254189155,0.219460106,122,0.131182796,0,0,0,0
TOTAL_corr,9,27,702,0.262730452,0.231891036,98,0.13960114,0,0,0,0
TOTAL_corr,10,22,462,0.262401052,0.219026966,66,0.142857143,0,0,0,0
TOTAL_corr,11,21,420,0.256279048,0.207898206,58,0.138095238,0,0,0,0
TOTAL_corr,12,20,380,0.259510565,0.207898206,56,0.147368421,0,0,0,0
TOTAL_corr,13,17,272,0.266030209,0.224530678,42,0.154411765,0,0,0,0
TOTAL_corr,14,15,210,0.280132232,0.237430461,38,0.180952381,0,0,0,0
TOTAL_corr,15,15,210,0.280132232,0.237430461,38,0.180952381,0,0,0,0
TOTAL_corr,16,14,182,0.292327582,0.255656854,36,0.197802198,0,0,0,0
TOTAL_corr,17,13,156,0.281690406,0.249731102,26,0.166666667,0,0,0,0
TOTAL_corr,18,13,156,0.281690406,0.249731102,26,0.166666667,0,0,0,0
TOTAL_corr,19,13,156,0.281690406,0.249731102,26,0.166666667,0,0,0,0
TOTAL_corr,20,13,156,0.281690406,0.249731102,26,0.166666667,0,0,0,0
TOTAL_corr,21,12,132,0.277234081,0.24320319,22,0.166666667,0,0,0,0
TOTAL_corr,22,9,72,0.339604202,0.287179783,16,0.222222222,0,0,0,0
TOTAL_corr,23,9,72,0.339604202,0.287179783,16,0.222222222,0,0,0,0
TOTAL_corr,24,9,72,0.339604202,0.287179783,16,0.222222222,0,0,0,0
TOTAL_corr,25,9,72,0.339604202,0.287179783,16,0.222222222,0,0,0,0
TOTAL_corr,26,8,56,0.360878567,0.308570011,16,0.285714286,0,0,0,0
TOTAL_corr,27,8,56,0.360878567,0.308570011,16,0.285714286,0,0,0,0
TOTAL_corr,28,7,42,0.359542582,0.309016852,12,0.285714286,0,0,0,0
TOTAL_corr,29,7,42,0.359542582,0.309016852,12,0.285714286,0,0,0,0
TOTAL_corr,30,7,42,0.359542582,0.309016852,12,0.285714286,0,0,0,0
TOTAL_corr,31,6,30,0.389886094,0.309016852,10,0.333333333,0,0,0,0
TOTAL_corr,32,6,30,0.389886094,0.309016852,10,0.333333333,0,0,0,0
TOTAL_corr,33,6,30,0.389886094,0.309016852,10,0.333333333,0,0,0,0
TOTAL_corr,34,6,30,0.389886094,0.309016852,10,0.333333333,0,0,0,0
TOTAL_corr,35,6,30,0.389886094,0.309016852,10,0.333333333,0,0,0,0
TOTAL_corr,36,6,30,0.389886094,0.309016852,10,0.333333333,0,0,0,0
TOTAL_corr,37,6,30,0.389886094,0.309016852,10,0.333333333,0,0,0,0
TOTAL_corr,38,6,30,0.389886094,0.309016852,10,0.333333333,0,0,0,0
TOTAL_corr,39,5,20,0.369278579,0.383445188,6,0.3,0,0,0,0
TOTAL_corr,40,5,20,0.369278579,0.383445188,6,0.3,0,0,0,0
TOTAL_corr,41,5,20,0.369278579,0.383445188,6,0.3,0,0,0,0
TOTAL_corr,42,5,20,0.369278579,0.383445188,6,0.3,0,0,0,0
TOTAL_corr,43,5,20,0.369278579,0.383445188,6,0.3,0,0,0,0
TOTAL_corr,44,5,20,0.369278579,0.383445188,6,0.3,0,0,0,0
TOTAL_corr,45,4,12,0.348677017,0.304859415,4,0.333333333,0,0,0,0
TOTAL_corr,46,4,12,0.348677017,0.304859415,4,0.333333333,0,0,0,0
TOTAL_corr,47,4,12,0.348677017,0.304859415,4,0.333333333,0,0,0,0
TOTAL_corr,48,4,12,0.348677017,0.304859415,4,0.333333333,0,0,0,0
TOTAL_corr,49,4,12,0.348677017,0.304859415,4,0.333333333,0,0,0,0
TOTAL_corr,50,4,12,0.348677017,0.304859415,4,0.333333333,0,0,0,0
TOTAL_corr,51,4,12,0.348677017,0.304859415,4,0.333333333,0,0,0,0
TOTAL_corr,52,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,53,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,54,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,55,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,56,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,57,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,58,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,59,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,60,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,61,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,62,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,63,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,64,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,65,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,66,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,67,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,68,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,69,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,70,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,71,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,72,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,73,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,74,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,75,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,76,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,77,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,78,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,79,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,80,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,81,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,82,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,83,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,84,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,85,3,6,0.398781476,0.309016852,2,0.333333333,0,0,0,0
TOTAL_corr,86,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,87,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,88,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,89,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,90,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,91,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,92,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,93,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,94,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,95,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,96,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,97,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,98,2,2,0.687489775,0.687489775,2,1,0,0,0,0
TOTAL_corr,99,2,2,0.687489775,0.687489775,2,1,0,0,0,0
LICHENS_corr,0,80,6320,0.213969312,0.181747316,408,0.064556962,0,0,0,0
LICHENS_corr,1,80,6320,0.213969312,0.181747316,408,0.064556962,0,0,0,0
LICHENS_corr,2,79,6162,0.215851386,0.182605402,408,0.066212269,0,0,0,0
LICHENS_corr,3,71,4970,0.222535518,0.189263969,370,0.07444668,0,0,0,0
LICHENS_corr,4,60,3540,0.231947653,0.196392821,302,0.085310734,0,0,0,0
LICHENS_corr,5,51,2550,0.237605351,0.194747982,254,0.099607843,0,0,0,0
LICHENS_corr,6,44,1892,0.239837817,0.200059687,198,0.104651163,0,0,0,0
LICHENS_corr,7,36,1260,0.257056284,0.220385601,158,0.125396825,0,0,0,0
LICHENS_corr,8,32,992,0.253426653,0.221168028,116,0.116935484,0,0,0,0
LICHENS_corr,9,29,812,0.249876802,0.223921385,88,0.108374384,0,0,0,0
LICHENS_corr,10,23,506,0.253866153,0.234231017,64,0.126482213,0,0,0,0
LICHENS_corr,11,22,462,0.252953332,0.229360717,54,0.116883117,0,0,0,0
LICHENS_corr,12,21,420,0.259012498,0.235543346,54,0.128571429,0,0,0,0
LICHENS_corr,13,18,306,0.250296819,0.20563312,42,0.137254902,0,0,0,0
LICHENS_corr,14,16,240,0.258139651,0.218430989,38,0.158333333,0,0,0,0
LICHENS_corr,15,16,240,0.258139651,0.218430989,38,0.158333333,0,0,0,0
LICHENS_corr,16,15,210,0.257733955,0.215618899,34,0.161904762,0,0,0,0
LICHENS_corr,17,13,156,0.243397877,0.188031269,24,0.153846154,0,0,0,0
LICHENS_corr,18,13,156,0.243397877,0.188031269,24,0.153846154,0,0,0,0
LICHENS_corr,19,13,156,0.243397877,0.188031269,24,0.153846154,0,0,0,0
LICHENS_corr,20,13,156,0.243397877,0.188031269,24,0.153846154,0,0,0,0
LICHENS_corr,21,12,132,0.258169668,0.190851042,24,0.181818182,0,0,0,0
LICHENS_corr,22,9,72,0.284699741,0.256581117,18,0.25,0,0,0,0
LICHENS_corr,23,9,72,0.284699741,0.256581117,18,0.25,0,0,0,0
LICHENS_corr,24,9,72,0.284699741,0.256581117,18,0.25,0,0,0,0
LICHENS_corr,25,9,72,0.284699741,0.256581117,18,0.25,0,0,0,0
LICHENS_corr,26,8,56,0.27636433,0.256581117,12,0.214285714,0,0,0,0
LICHENS_corr,27,8,56,0.27636433,0.256581117,12,0.214285714,0,0,0,0
LICHENS_corr,28,7,42,0.317660907,0.284650246,10,0.238095238,0,0,0,0
LICHENS_corr,29,7,42,0.317660907,0.284650246,10,0.238095238,0,0,0,0
LICHENS_corr,30,7,42,0.317660907,0.284650246,10,0.238095238,0,0,0,0
LICHENS_corr,31,6,30,0.313314741,0.284650246,6,0.2,0,0,0,0
LICHENS_corr,32,6,30,0.313314741,0.284650246,6,0.2,0,0,0,0
LICHENS_corr,33,6,30,0.313314741,0.284650246,6,0.2,0,0,0,0
LICHENS_corr,34,6,30,0.313314741,0.284650246,6,0.2,0,0,0,0
LICHENS_corr,35,6,30,0.313314741,0.284650246,6,0.2,0,0,0,0
LICHENS_corr,36,6,30,0.313314741,0.284650246,6,0.2,0,0,0,0
LICHENS_corr,37,6,30,0.313314741,0.284650246,6,0.2,0,0,0,0
LICHENS_corr,38,6,30,0.313314741,0.284650246,6,0.2,0,0,0,0
LICHENS_corr,39,5,20,0.280868348,0.247463427,2,0.1,0,0,0,0
LICHENS_corr,40,5,20,0.280868348,0.247463427,2,0.1,0,0,0,0
LICHENS_corr,41,5,20,0.280868348,0.247463427,2,0.1,0,0,0,0
LICHENS_corr,42,5,20,0.280868348,0.247463427,2,0.1,0,0,0,0
LICHENS_corr,43,5,20,0.280868348,0.247463427,2,0.1,0,0,0,0
LICHENS_corr,44,5,20,0.280868348,0.247463427,2,0.1,0,0,0,0
LICHENS_corr,45,4,12,0.300368994,0.318827157,0,0,0,0,0,0
LICHENS_corr,46,4,12,0.300368994,0.318827157,0,0,0,0,0,0
LICHENS_corr,47,4,12,0.300368994,0.318827157,0,0,0,0,0,0
LICHENS_corr,48,4,12,0.300368994,0.318827157,0,0,0,0,0,0
LICHENS_corr,49,4,12,0.300368994,0.318827157,0,0,0,0,0,0
LICHENS_corr,50,4,12,0.300368994,0.318827157,0,0,0,0,0,0
LICHENS_corr,51,4,12,0.300368994,0.318827157,0,0,0,0,0,0
LICHENS_corr,52,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,53,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,54,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,55,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,56,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,57,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,58,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,59,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,60,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,61,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,62,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,63,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,64,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,65,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,66,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,67,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,68,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,69,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,70,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,71,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,72,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,73,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,74,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,75,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,76,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,77,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,78,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,79,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,80,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,81,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,82,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,83,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,84,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,85,3,6,0.362602091,0.330102673,0,0,0,0,0,0
LICHENS_corr,86,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,87,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,88,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,89,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,90,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,91,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,92,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,93,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,94,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,95,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,96,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,97,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,98,2,2,0.450151961,0.450151961,0,0,0,0,0,0
LICHENS_corr,99,2,2,0.450151961,0.450151961,0,0,0,0,0,0
